Project,Release,ClassName,Bugginess
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/LoggerLevel.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/LoggerType.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/MappingPurpose.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/MatchingRule.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/PasswordPolicySpec.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/PolicyType.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/Preference.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/PropagationMode.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/PropagationTaskExecStatus.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/RESTHeaders.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/ReportExecExportFormat.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/ReportExecStatus.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/ResourceAssociationActionType.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/ResourceDeassociationActionType.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/ResourceOperation.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/SchemaType.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/SubjectType.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/SyncPolicySpec.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/TaskType.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/TraceLevel.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/UnmatchingRule.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/WorkflowFormPropertyType.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/WorkflowTasks.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/types/package-info.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/util/AttributableOperations.java",Yes
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/util/BeanUtils.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/util/CollectionWrapper.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/util/LoggerEventUtils.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/wrap/AbstractWrappable.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/wrap/CorrelationRuleClass.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/wrap/EntitlementTO.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/wrap/JobClass.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/wrap/MailTemplate.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/wrap/PropagationActionClass.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/wrap/PushActionClass.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/wrap/ReportletConfClass.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/wrap/ResourceName.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/wrap/SubjectId.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/wrap/SyncActionClass.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/wrap/Validator.java",No
SYNCOPE,24,"common/src/main/java/org/apache/syncope/common/wrap/package-info.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/SyncopeApplication.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/SyncopeRequestCycleListener.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/SyncopeSession.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/ActionTableCheckGroup.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/AttrLayoutType.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/AttributableDataProvider.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/CloseOnESCBehavior.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/ConnIdAttribute.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/ConnIdSpecialAttributeName.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/Constants.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/DateFormatROModel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/HttpResourceStream.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/JexlHelpUtil.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/MapChoiceRenderer.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/Mode.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/PreferenceManager.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/RoleTreeBuilder.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/RoleUtils.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/SchemaModalPageFactory.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/SelectChoiceRenderer.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/SelectOption.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/SortableAttributableProviderComparator.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/SortableDataProviderComparator.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/XMLRolesReader.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/status/AbstractStatusBeanProvider.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/status/ConnObjectWrapper.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/status/Status.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/status/StatusBean.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/commons/status/StatusUtils.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/init/MIMETypesInitializer.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/init/PreviewPanelClassInitializer.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/init/SpringContextInitializer.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/markup/html/CrontabContainer.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/markup/html/list/AltListView.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/markup/html/list/ConnConfPropertyListView.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/AbstractBasePage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/AbstractSchedTaskModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/AbstractSchemaModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/AbstractStatusModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/AbstractSyncTaskModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/ActivitiModelerPopupPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/ApprovalModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/BaseModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/BasePage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/BasePopupPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/BulkActionModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/BulkActionResultModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/ConfModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/Configuration.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/ConfirmPasswordResetModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/ConnObjectModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/ConnectorModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/DerSchemaModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/DisplayAttributesModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/EditUserModalPage.java",Yes
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/ErrorPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/ExecMessageModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/FailureMessageModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/HomePage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/InfoModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/Login.java",Yes
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/Logout.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/MembershipModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/NotificationModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/NotificationTaskModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/PolicyModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/PropagationTaskModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/ProvisioningModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/PushTaskModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/ReportExecResultDownloadModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/ReportletConfModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/Reports.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/RequestPasswordResetModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/ResourceModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/Resources.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/ResultStatusModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/RoleModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/RoleSelectModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/RoleTemplateModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/Roles.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/SchedTaskModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/Schema.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/SecurityQuestionModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/StatusModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/SyncTaskModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/TaskModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/Tasks.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/Todo.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/UserModalPage.java",Yes
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/UserOwnerSelectModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/UserSelfModalPage.java",Yes
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/UserTemplateModalPage.java",Yes
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/Users.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/ViewUserModalPage.java",Yes
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/VirSchemaModalPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/WelcomePage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/XMLEditorPopupPage.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchResultPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSyncTasksPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/AbstractTasks.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/AccountInformationPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/ActionDataTablePanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/AjaxDataTablePanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/AttrTemplatesPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/AttributesPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/DataTablePanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/DerivedAttributesPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/EventSelectionPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/ImagePanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/JQueryUITabbedPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/LayoutsPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/LoggerCategoryPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/MembershipsPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/NotificationPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/PoliciesPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/PushTasksPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/ResourceConnConfPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/ResourceDetailsPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/ResourceSecurityPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/ResourcesPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/RoleDetailsPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/RolePanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchResultPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/RoleSecurityPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/RoleSummaryPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/RoleTabPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/SearchClause.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/SearchView.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/SecurityQuestionPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/SelectOnlyUserSearchResultPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/SelectedEventsPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/StatusPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasksPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/SysInfoPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/UserDetailsPanel.java",Yes
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchResultPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/pages/panels/VirtualAttributesPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/preview/BinaryPreview.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/preview/PreviewUtil.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/preview/PreviewerClassScanner.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/resources/FilesystemResource.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/resources/WorkflowDefGETResource.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/resources/WorkflowDefPUTResource.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/AbstractSubjectRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/ApprovalRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/AuthRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/BaseRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/ConfigurationRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/ConnectorRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/ExecutionRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/InvalidPolicyType.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/LoggerRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/NotificationRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/PolicyRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/ReportRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/ResourceRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/RoleRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/SchemaRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/SecurityQuestionRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/TaskRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/UserRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/UserSelfRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/rest/WorkflowRestClient.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/ajax/form/AbstractAjaxDownloadBehavior.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/ClearIndicatingAjaxButton.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/ClearIndicatingAjaxLink.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/IndicatingOnConfirmAjaxLink.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/ActionColumn.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/ActionResultColumn.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/AttrColumn.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CheckBoxGroupSelectorPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CheckBoxPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CheckGroupColumn.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CollectionPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CollectionPropertyColumn.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/DatePropertyColumn.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/TokenColumn.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AbstractFieldPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLink.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLinksPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxCheckBoxPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDecoratedCheckbox.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDropDownChoicePanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPalettePanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPasswordFieldPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxTextFieldPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/BinaryFieldPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/CheckBoxMultipleChoiceFieldPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateFieldPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTextFieldPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/FieldPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/LinkPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/MappingPurposePanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/MultiFieldPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/NonI18nPalette.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SelectableRecorder.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SpinnerFieldPanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/preview/AbstractBinaryPreviewer.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/preview/BinaryCertPreviewer.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/preview/BinaryImagePreviewer.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/link/VeilPopupSettings.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/DefaultMutableTreeNodeExpansion.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/DefaultMutableTreeNodeExpansionModel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRolePanel.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRoleProvider.java",No
SYNCOPE,24,"console/src/main/java/org/apache/syncope/markup/head/MetaHeaderItem.java",No
SYNCOPE,24,"core-upgrader/src/main/java/org/apache/syncope/upgrader/ContentUpgrader.java",No
SYNCOPE,24,"core-upgrader/src/main/java/org/apache/syncope/upgrader/util/GuardedStringConverter.java",No
SYNCOPE,24,"core-upgrader/src/main/java/org/apache/syncope/upgrader/util/SyncopeDefParams.java",No
SYNCOPE,24,"core-upgrader/src/main/java/org/apache/syncope/upgrader/util/XMLDeserializer.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/audit/AuditConnectionFactory.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/audit/AuditManager.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/cache/DisabledVirAttrCache.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/cache/MemoryVirAttrCache.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/cache/VirAttrCache.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/cache/VirAttrCacheKey.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/cache/VirAttrCacheValue.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/connid/ConnPoolConfUtil.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/connid/PasswordGenerator.java",Yes
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/init/ConnectorManager.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/init/ImplementationClassNamesLoader.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java",Yes
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/init/LoggerLoader.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/init/SpringContextInitializer.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/init/ThreadLocalCleanupListener.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/init/WorkflowAdapterLoader.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/notification/NotificationJob.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java",Yes
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/persistence/SQLSchemaGenerator.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/persistence/SysInfoListener.java",No
SYNCOPE,24,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttr.java",No
